clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191225060216,192.168.0.108,36036,131.188.37.207,50004,3,0.0-10.1,486277120,386261049,20191225060216,131.188.37.207,50004,95.90.219.250,41430,4,0.0-10.0,486277120,388546814
20191225060536,192.168.0.108,36058,131.188.37.207,50004,3,0.0-10.1,480378880,381503403,20191225060536,131.188.37.207,50004,95.90.219.250,41468,4,0.0-10.0,480378880,383875044
20191225060921,192.168.0.108,36080,131.188.37.207,50004,3,0.0-10.1,483655680,384181793,20191225060921,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,483655680,386603315
20191225061306,192.168.0.108,36102,131.188.37.207,50004,3,0.0-10.1,476839936,378830966,20191225061306,131.188.37.207,50004,95.90.219.250,41460,4,0.0-10.0,476839936,381132664
20191225061651,192.168.0.108,36124,131.188.37.207,50004,3,0.0-10.1,480903168,381203756,20191225061651,131.188.37.207,50004,95.90.219.250,41436,4,0.0-10.0,480903168,383672231
20191225062036,192.168.0.108,36146,131.188.37.207,50004,3,0.0-10.1,473300992,375308504,20191225062036,131.188.37.207,50004,95.90.219.250,41432,4,0.0-10.0,473300992,377695723
20191225062401,192.168.0.108,36168,131.188.37.207,50004,3,0.0-10.1,483917824,384577472,20191225062401,131.188.37.207,50004,95.90.219.250,41434,4,0.0-10.0,483917824,387044735
20191225062711,192.168.0.108,36190,131.188.37.207,50004,3,0.0-10.1,429391872,341327126,20191225062711,131.188.37.207,50004,95.90.219.250,41470,4,0.0-10.0,429391872,343429426
20191225063046,192.168.0.108,36212,131.188.37.207,50004,3,0.0-10.1,443023360,351879071,20191225063046,131.188.37.207,50004,95.90.219.250,41440,4,0.0-10.0,443023360,354196465
20191225063407,192.168.0.108,36234,131.188.37.207,50004,3,0.0-10.1,471334912,374237087,20191225063407,131.188.37.207,50004,95.90.219.250,41460,4,0.0-10.0,471334912,376537388
20191225063737,192.168.0.108,36256,131.188.37.207,50004,3,0.0-10.1,482344960,383314392,20191225063737,131.188.37.207,50004,95.90.219.250,41442,4,0.0-10.0,482344960,385494521
20191225064122,192.168.0.108,36278,131.188.37.207,50004,3,0.0-10.1,484311040,384332548,20191225064122,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,484311040,386660624
20191225064436,192.168.0.108,36300,131.188.37.207,50004,3,0.0-10.1,479068160,379737287,20191225064435,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,479068160,382156211
20191225064811,192.168.0.108,36322,131.188.37.207,50004,3,0.0-10.1,484966400,384972719,20191225064811,131.188.37.207,50004,95.90.219.250,41464,4,0.0-10.0,484966400,387422824
20191225065156,192.168.0.108,36344,131.188.37.207,50004,3,0.0-10.1,423362560,336519096,20191225065156,131.188.37.207,50004,95.90.219.250,41430,4,0.0-10.0,423362560,338475589
20191225065521,192.168.0.108,36366,131.188.37.207,50004,3,0.0-10.1,483524608,383784754,20191225065521,131.188.37.207,50004,95.90.219.250,41424,4,0.0-10.0,483524608,385982528
20191225065847,192.168.0.108,36388,131.188.37.207,50004,3,0.0-10.1,481165312,382019996,20191225065847,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,481165312,384522195
20191225070232,192.168.0.108,36410,131.188.37.207,50004,3,0.0-10.1,484966400,385141788,20191225070232,131.188.37.207,50004,95.90.219.250,41466,4,0.0-10.0,484966400,387507181
20191225070617,192.168.0.108,36432,131.188.37.207,50004,3,0.0-10.1,484311040,384693350,20191225070617,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,484311040,387267977
20191225070943,192.168.0.108,36454,131.188.37.207,50004,3,0.0-10.1,474349568,376300554,20191225070943,131.188.37.207,50004,95.90.219.250,41446,4,0.0-10.0,474349568,378839604
20191225071318,192.168.0.108,36476,131.188.37.207,50004,3,0.0-10.1,483524608,384371508,20191225071318,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,483524608,386725905
20191225071648,192.168.0.108,36498,131.188.37.207,50004,3,0.0-10.1,474218496,376916097,20191225071648,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,474218496,379286005
20191225072033,192.168.0.108,36520,131.188.37.207,50004,3,0.0-10.1,478674944,379662781,20191225072033,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,478674944,381932341
20191225072419,192.168.0.108,36542,131.188.37.207,50004,3,0.0-10.1,483655680,383645715,20191225072419,131.188.37.207,50004,95.90.219.250,41446,4,0.0-10.0,483655680,386091397
20191225072754,192.168.0.108,36564,131.188.37.207,50004,3,0.0-10.1,482082816,382297826,20191225072754,131.188.37.207,50004,95.90.219.250,41436,4,0.0-10.0,482082816,384645518
20191225073120,192.168.0.108,36586,131.188.37.207,50004,3,0.0-10.1,483917824,384040467,20191225073120,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,483917824,386438245
20191225073435,192.168.0.108,36608,131.188.37.207,50004,3,0.0-10.1,481689600,382087733,20191225073435,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,481689600,384422070
20191225073820,192.168.0.108,36630,131.188.37.207,50004,3,0.0-10.1,472252416,374824997,20191225073820,131.188.37.207,50004,95.90.219.250,41468,4,0.0-10.0,472252416,377183992
20191225074140,192.168.0.108,36652,131.188.37.207,50004,3,0.0-10.1,458883072,364489061,20191225074140,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,458883072,366845043
20191225074510,192.168.0.108,36674,131.188.37.207,50004,3,0.0-10.1,484966400,384905500,20191225074510,131.188.37.207,50004,95.90.219.250,41440,4,0.0-10.0,484966400,387415822
20191225074850,192.168.0.108,36696,131.188.37.207,50004,3,0.0-10.1,480641024,382087822,20191225074850,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,480641024,384366452
20191225075215,192.168.0.108,36718,131.188.37.207,50004,3,0.0-10.1,482344960,382846769,20191225075215,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,482344960,385092497
20191225075536,192.168.0.108,36740,131.188.37.207,50004,3,0.0-10.1,468189184,371182384,20191225075536,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,468189184,373486388
20191225075901,192.168.0.108,36762,131.188.37.207,50004,3,0.0-10.1,473694208,375983853,20191225075901,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,473694208,378417823
20191225080246,192.168.0.108,36784,131.188.37.207,50004,3,0.0-10.1,484048896,383703214,20191225080246,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,484048896,386001672
20191225080622,192.168.0.108,36806,131.188.37.207,50004,3,0.0-10.1,455737344,361691101,20191225080622,131.188.37.207,50004,95.90.219.250,41458,4,0.0-10.0,455737344,363926909
20191225080948,192.168.0.108,36828,131.188.37.207,50004,3,0.0-10.1,482213888,383019194,20191225080948,131.188.37.207,50004,95.90.219.250,41470,4,0.0-10.0,482213888,385393540
20191225081334,192.168.0.108,36850,131.188.37.207,50004,3,0.0-10.1,484835328,385391543,20191225081334,131.188.37.207,50004,95.90.219.250,41454,4,0.0-10.0,484835328,387837235
20191225081644,192.168.0.108,36872,131.188.37.207,50004,3,0.0-10.1,485097472,384761525,20191225081644,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,485097472,387130746
20191225082024,192.168.0.108,36894,131.188.37.207,50004,3,0.0-10.1,448135168,356115854,20191225082024,131.188.37.207,50004,95.90.219.250,41436,4,0.0-10.0,448135168,358281485
20191225082354,192.168.0.108,36916,131.188.37.207,50004,3,0.0-10.1,486277120,385990780,20191225082354,131.188.37.207,50004,95.90.219.250,41440,4,0.0-10.0,486277120,388238269
20191225082734,192.168.0.108,36938,131.188.37.207,50004,3,0.0-10.1,469630976,373310034,20191225082734,131.188.37.207,50004,95.90.219.250,41432,4,0.0-10.0,469630976,375573142
20191225083059,192.168.0.108,36960,131.188.37.207,50004,3,0.0-10.1,419430400,333131052,20191225083059,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,419430400,335210885
20191225083424,192.168.0.108,36982,131.188.37.207,50004,3,0.0-10.1,484966400,385089798,20191225083424,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,484966400,387488526
20191225083759,192.168.0.108,37004,131.188.37.207,50004,3,0.0-10.1,485752832,385191433,20191225083759,131.188.37.207,50004,95.90.219.250,41428,4,0.0-10.0,485752832,387520927
20191225084145,192.168.0.108,37026,131.188.37.207,50004,3,0.0-10.1,484704256,384780203,20191225084144,131.188.37.207,50004,95.90.219.250,41430,4,0.0-10.0,484704256,387281742
20191225084515,192.168.0.108,37048,131.188.37.207,50004,3,0.0-10.1,476971008,378726134,20191225084515,131.188.37.207,50004,95.90.219.250,41438,4,0.0-10.0,476971008,381175162
