clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191210195354,192.168.1.230,47104,131.188.37.207,50004,3,0.0-10.4,69861376,53712297,20191210195354,131.188.37.207,50004,91.15.236.140,47104,4,0.0-10.1,69861376,55556202
20191210195716,192.168.1.230,47126,131.188.37.207,50004,3,0.0-10.4,79036416,60658457,20191210195716,131.188.37.207,50004,91.15.236.140,47126,4,0.0-10.1,79036416,62755548
20191210200101,192.168.1.230,47148,131.188.37.207,50004,3,0.0-10.5,80216064,61211721,20191210200101,131.188.37.207,50004,91.15.236.140,47148,4,0.0-10.1,80216064,63293383
20191210200447,192.168.1.230,47170,131.188.37.207,50004,3,0.0-10.4,78774272,60605599,20191210200447,131.188.37.207,50004,91.15.236.140,47170,4,0.0-10.0,78774272,62716915
20191210200758,192.168.1.230,47192,131.188.37.207,50004,3,0.0-10.4,78249984,60341594,20191210200757,131.188.37.207,50004,91.15.236.140,47192,4,0.0-10.0,78249984,62377113
20191210201143,192.168.1.230,47214,131.188.37.207,50004,3,0.0-10.4,79298560,60871565,20191210201143,131.188.37.207,50004,91.15.236.140,47214,4,0.0-10.1,79298560,62933985
20191210201513,192.168.1.230,47236,131.188.37.207,50004,3,0.0-10.4,79298560,60746432,20191210201513,131.188.37.207,50004,91.15.236.140,47236,4,0.0-10.1,79298560,62809683
20191210201844,192.168.1.230,47258,131.188.37.207,50004,3,0.0-10.5,79822848,60911809,20191210201843,131.188.37.207,50004,91.15.236.140,47258,4,0.0-10.1,79822848,63020434
20191210202230,192.168.1.230,47280,131.188.37.207,50004,3,0.0-10.4,78905344,60511758,20191210202229,131.188.37.207,50004,91.15.236.140,47280,4,0.0-10.1,78905344,62641584
20191210202559,192.168.1.230,47302,131.188.37.207,50004,3,0.0-10.4,79691776,61211691,20191210202559,131.188.37.207,50004,91.15.236.140,47302,4,0.0-10.1,79691776,63341920
